"marker","outcome","arm_type","panel","asv","taxon","rho","p","eBH","neglog10p","direction"
"16S","Plastic level","kw","16S | Plastic level","b38fe94b163483eae343872c3e9860f0","Cylindrospermum",NA,0.104714337816675,0.662273927948898,0.979993849282514,"KW"
"16S","Plastic level","kw","16S | Plastic level","ee2d56600bef5d134884d0354366d6e8","Paracaedibacteraceae Family",NA,0.108102902725712,0.662129221162162,0.966162644429355,"KW"
"16S","Plastic level","kw","16S | Plastic level","51af2c92d5b41fee1ef860eb59eee9d7","Vulcanococcus",NA,0.116040069172845,0.662287370349338,0.935392020981266,"KW"
"16S","Plastic level","kw","16S | Plastic level","0da352d12778a23d94aef13982c319f4","Rickettsiaceae Family",NA,0.11877150531979,0.662160862874523,0.925287739209403,"KW"
"16S","Plastic level","kw","16S | Plastic level","7402c6fd98e177d4694261a9dd23eac6","Candidatus Berkiella",NA,0.119259125443822,0.662129221162162,0.923508379765686,"KW"
"16S","Plastic level","kw","16S | Plastic level","9fc4f79ba0c4730ce9e833a566a1c088","Dinghuibacter",NA,0.12213985327763,0.662434881132922,0.913142606042741,"KW"
"16S","Plastic level","kw","16S | Plastic level","7069712c1deee58d640df6a9cbe743dd","Polaromonas",NA,0.12340016739482,0.662178975187111,0.90868425117314,"KW"
"16S","Plastic level","kw","16S | Plastic level","1e046bb4b737284bdbae0d7b21a6ddbe","Fibrisoma",NA,0.12485385677416,0.662390719981596,0.903598037614875,"KW"
"16S","Plastic level","kw","16S | Plastic level","508e4d4db7e2c0220a19fafa294e0670","Methylotenera",NA,0.125492732751329,0.662129221162162,0.901381423325412,"KW"
"16S","Plastic level","kw","16S | Plastic level","15186d19694f00776956343942b4f186","Gloeobacter",NA,0.126996225420851,0.662340265330841,0.896209186943704,"KW"
"16S","Plastic level","kw","16S | Plastic level","9cdde29fca3a13e2e0f5d96088860c87","Nostoc",NA,0.127203516168366,0.662511260678012,0.895500883723664,"KW"
"16S","Plastic level","kw","16S | Plastic level","1f22ad120bd713347ac5bcd1c282c459","Planctomycetales Order",NA,0.127868751952382,0.663001228622604,0.893235573681714,"KW"
"16S","Plastic level","kw","16S | Plastic level","33e5681d81c11baedc5f46c7b394484c","Midichloriaceae Family",NA,0.12853954241854,0.662379905076589,0.890963250445978,"KW"
"16S","Plastic level","kw","16S | Plastic level","19fd57239a50298fdf2a997540c14922","Parvibium",NA,0.134496236747177,0.662764101684561,0.871289867206554,"KW"
"16S","Plastic level","kw","16S | Plastic level","4112eeace57200636aefa80277a9968b","Simplicispira",NA,0.14999366737947,0.662150090082514,0.823927076145702,"KW"
"16S","Plastic level","kw","16S | Plastic level","c99385b6766f647ff0bdfe98ae65c958","Tautonia",NA,0.154041017208274,0.662191360805162,0.812363622180689,"KW"
"16S","Plastic level","kw","16S | Plastic level","ec1d103f66d06bf61cf3cf6d9bcf8e52","OM190 Class",NA,0.154535591704972,0.664980001848282,0.810971480634484,"KW"
"16S","Plastic level","kw","16S | Plastic level","73ab6d6608a93a7bc935f8048997c6fc","Rhodospirillales Order",NA,0.154607957583318,0.662149875428997,0.810768156953366,"KW"
"16S","Plastic level","kw","16S | Plastic level","65d43491988bfe557da4d86a5ba25dae","Staphylococcus",NA,0.155614088756031,0.662986616072067,0.80795108606091,"KW"
"16S","Plastic level","kw","16S | Plastic level","3fdf30eedc8bfd61906a77345a2686ed","Spirosoma",NA,0.157885607327983,0.666647661996463,0.801657457977327,"KW"
"16S","Plastic level","kw","16S | Plastic level","a71c2b364419addf3c4a76844f1355fc","Limnohabitans",NA,0.158791741026891,0.662554189143064,0.799172089564612,"KW"
"16S","Plastic level","kw","16S | Plastic level","35e1bbfd3ea58cec02a0fedead1ce5ce","Stenomitos",NA,0.158943455306223,0.663584615781938,0.798757349994633,"KW"
"16S","Plastic level","kw","16S | Plastic level","b065491c33bc743686ac936000cd95d2","Micropepsaceae Family",NA,0.158945295527183,0.664706148085193,0.79875232183427,"KW"
"16S","Plastic level","kw","16S | Plastic level","c6a33d143b0b1bcf4004c909a4af6aa8","Hyphomicrobiales Incertae Sedis Family",NA,0.15967188950701,0.663090838891847,0.796771535374137,"KW"
"16S","Plastic level","kw","16S | Plastic level","5fb691caf53996697fc5745ffa6620ae","Lacibacter",NA,0.15983249600185,0.663221976713546,0.796334918391678,"KW"
"16S","Plastic level","kw","16S | Plastic level","6815f1f2c2d38299f363940f8e312c3c","Deinococcaceae Family",NA,0.15992253600005,0.662177075510704,0.796090331933367,"KW"
"16S","Plastic level","kw","16S | Plastic level","53907ff9f69889d8f5ec10b9eafa2582","KD3-10",NA,0.161328496877655,0.667910295251364,0.792288912563869,"KW"
"16S","Plastic level","kw","16S | Plastic level","fc24096138e3cf0b2775bd2b8e01b5b2","Deinococcus",NA,0.161362989580465,0.665211013717026,0.792196068524394,"KW"
"16S","Plastic level","kw","16S | Plastic level","3d200996fe89b15e015e158a399046e9","Chamaethrix",NA,0.162224965434989,0.662839050067049,0.789882309703622,"KW"
"16S","Plastic level","kw","16S | Plastic level","c1cc6b184d817c58b7c081b5665904cb","Regnicoccus",NA,0.162253969997716,0.662393577035795,0.789804668166988,"KW"
"16S","Plastic level","kw","16S | Plastic level","235a89f255d93a7570269a56c53dba64","Polynucleobacter",NA,0.163631165000392,0.662295941915332,0.786133977567465,"KW"
"16S","Plastic level","kw","16S | Plastic level","3106e03dc926c04d6c8f747a70ad0cbf","Chthoniobacter",NA,0.163901929658159,0.664143611343755,0.785415933342515,"KW"
"16S","Plastic level","kw","16S | Plastic level","6ea12a2a6eb7f0d377858aaeca4664e4","Ideonella",NA,0.167262354777537,0.662170882468005,0.776601793359601,"KW"
"16S","Plastic level","kw","16S | Plastic level","23a4b6bc2c58466eb2b87814a8ebbbf7","Comamonadaceae Family",NA,0.167877001853711,0.662129221162162,0.775008795536413,"KW"
"16S","Plastic level","kw","16S | Plastic level","e54514f112c0d2e2cf9be32de76bd74d","Isosphaeraceae Family",NA,0.168278206123083,0.662535905522956,0.773972126290165,"KW"
"16S","Plastic level","kw","16S | Plastic level","482f65b152c5702150de2b27ea2c9521","Endobacter",NA,0.171292292346537,0.662163052384805,0.766262178579601,"KW"
"16S","Plastic level","kw","16S | Plastic level","eddfa9460b8fe2df12344f6da501b116","Rhizobacter",NA,0.17286365468651,0.664290859523283,0.762296309377099,"KW"
"16S","Plastic level","kw","16S | Plastic level","8012da7c810e58147175f741af2a78d2","Paucibacter",NA,0.173576713193051,0.663035538380141,0.760508539586508,"KW"
"16S","Plastic level","kw","16S | Plastic level","014352bcf6655dd583fa4d8f82cc110e","Ga0077536 Order",NA,0.174392830653584,0.668796417262991,0.758471373024938,"KW"
"16S","Plastic level","kw","16S | Plastic level","a80616dba1a6d362b957660c08aa3517","Coxiella",NA,0.175429821399847,0.667973130159487,0.75589657876623,"KW"
"16S","Plastic level","kw","16S | Plastic level","32f0aa4803c737f5e8faa974e0311513","hgcI clade",NA,0.175569182750726,0.667161535846729,0.755551712438166,"KW"
"16S","Plastic level","kw","16S | Plastic level","649f026cd615015b1c0f8e760d309122","Luteimonas",NA,0.176745128558657,0.669138515127031,0.752652547371231,"KW"
"16S","Plastic level","kw","16S | Plastic level","667f95fe0760f71f9a6201767fc41b60","Chitinophagales Order",NA,0.177819682017716,0.662243071518218,0.750020170707695,"KW"
"16S","Plastic level","kw","16S | Plastic level","3e125655918e305a3842a79b6972775f","Rhodovarius",NA,0.180987613167758,0.666520323057597,0.742351147324047,"KW"
"16S","Plastic level","kw","16S | Plastic level","bb286c96101b73e1bb46d5ff9b9da229","Polyangium",NA,0.182236751498258,0.662308902301541,0.739364034808848,"KW"
"16S","Plastic level","kw","16S | Plastic level","61c901297973162caaee28a638a3d9d9","Solirubrobacteraceae Family",NA,0.182295585210222,0.663967264415019,0.739223848854929,"KW"
"16S","Plastic level","kw","16S | Plastic level","2563ceb7d15a84f5d59f225adc9b06a5","Rickettsiales Order",NA,0.18285528282329,0.666971499034201,0.737892488058443,"KW"
"16S","Plastic level","kw","16S | Plastic level","5d5436b14b5044bb09cdb96aa65fe217","Gammaproteobacteria Class",NA,0.186484213917635,0.664344390351271,0.729357925778239,"KW"
"16S","Plastic level","kw","16S | Plastic level","2f2696ee8f1d2b831bfcafa8249d359d","Leptodesmis",NA,0.187899885845292,0.666973165554584,0.726073483746068,"KW"
"16S","Plastic level","kw","16S | Plastic level","bcba47620c299fd34809f143e3d26dff","Sphingomonas",NA,0.190303378131261,0.663681682714784,0.720553502355417,"KW"
"16S","Plastic level","kw","16S | Plastic level","16da9716b4d7c3c9c904f3f799d67dfe","Comamonas",NA,0.191346388232108,0.668477355887014,0.718179730908357,"KW"
"16S","Plastic level","kw","16S | Plastic level","02b4cbe5c2955ab2f66dc82cdf6dad64","Aquabacterium",NA,0.194310380601927,0.662246273490374,0.711503997559187,"KW"
"16S","Plastic level","kw","16S | Plastic level","b701af8d98ca714dab16ab6724bb631a","Galbitalea",NA,0.196672360896994,0.668428410049947,0.706256668821537,"KW"
"16S","Plastic level","kw","16S | Plastic level","7303c7950d30d98f6084c7e1e4c54ea1","Nodosilinea",NA,0.19846061274603,0.671714629801122,0.702325672096697,"KW"
"16S","Plastic level","kw","16S | Plastic level","cec149633e0b0da85f255e25176e291b","BD1-7 clade",NA,0.198697853693723,0.665868599474499,0.701806824052777,"KW"
"16S","Plastic level","kw","16S | Plastic level","99be950acd04b1895e6a527e017fcfcc","Schlesneriaceae Family",NA,0.199106504110584,0.67092488665073,0.700914552864608,"KW"
"16S","Plastic level","kw","16S | Plastic level","2d2cfe3970153f65df6fb6d1a6da95cf","Chitinophagaceae Family",NA,0.200220075340585,0.662176922704107,0.698492379541355,"KW"
"16S","Plastic level","kw","16S | Plastic level","de12a9a4b8be3995816194f3492ff412","Singulisphaera",NA,0.208273756273704,0.669954060170126,0.681365450280585,"KW"
"16S","Plastic level","kw","16S | Plastic level","7017030b94462f54ca0141f11f705833","Dankookia",NA,0.212738053393179,0.664148429526003,0.672154818980609,"KW"
"16S","Plastic level","kw","16S | Plastic level","1e8f19b66fc4e38497f12df420b9b9c2","Armatimonadaceae Family",NA,0.217727210832715,0.669272021927602,0.662087290866998,"KW"
"16S","Plastic level","kw","16S | Plastic level","103ad5940ac3b635fa0afe4680cbc582","Leptothrix",NA,0.218188652512242,0.665059342855154,0.661167839813055,"KW"
"16S","Plastic level","kw","16S | Plastic level","241dabd4901db50f657e8e9e90977528","Oligoflexaceae Family",NA,0.218602184183987,0.673322710601223,0.660345503071063,"KW"
"16S","Plastic level","kw","16S | Plastic level","20131a80db0e23231a47f48b6e8d84e5","Chryseotalea",NA,0.219892756444761,0.662518196961192,0.657789076632312,"KW"
"16S","Plastic level","kw","16S | Plastic level","47c12b61c90c5033a1bb474f6c7ae154","LD29",NA,0.220350637097695,0.675117386230989,0.656885689480754,"KW"
"16S","Plastic level","kw","16S | Plastic level","3fd07b98dedfbc282868e5061f99eb3e","Bryobacter",NA,0.225074451039978,0.669880385740728,0.647673800433026,"KW"
"16S","Plastic level","kw","16S | Plastic level","328990122454db415c3696781e42778f","Phormidesmis",NA,0.229852233556804,0.680244332304021,0.638551271697521,"KW"
"16S","Plastic level","kw","16S | Plastic level","4c8af99c818f9f3fce6233dc6b620f01","BIrii41 Family",NA,0.237261436280168,0.671481863977531,0.624772844891533,"KW"
"16S","Plastic level","kw","16S | Plastic level","8dbea74199a72e0818e216805ece0809","Kovacikia",NA,0.245646613968823,0.681246884721802,0.609689217870664,"KW"
"16S","Plastic level","kw","16S | Plastic level","9e36c8c025b5170a2b5af14dc13bf3bf","Eremiobacteria Class",NA,0.247957674331829,0.674250911271052,0.605622445677417,"KW"
"16S","Plastic level","kw","16S | Plastic level","5b0ea816844ee100d8129cde55883d46","Pseudanabaena",NA,0.251560793100437,0.668793491057861,0.599357044732962,"KW"
"16S","Plastic level","kw","16S | Plastic level","5be491873223df43c1b561078e5eba93","Methylibium",NA,0.251845174696723,0.678147215226891,0.598866365722141,"KW"
"16S","Plastic level","kw","16S | Plastic level","93522be911c0a10ef2cabf936ee5d2b5","PeM15 Order",NA,0.252341498198656,0.681383590731238,0.598011322781331,"KW"
"16S","Plastic level","kw","16S | Plastic level","f9431bfa2ecf5582f3368530f500f360","Cephaloticoccus",NA,0.252657628287458,0.676277720875303,0.597467584925705,"KW"
"16S","Plastic level","kw","16S | Plastic level","34ec42044c0d886b375a356f164f6bd3","Methylorosula",NA,0.253810965364839,0.681053368807421,0.595489619063339,"KW"
"16S","Plastic level","kw","16S | Plastic level","396bbebd81d93d6c824d49cc652eb76a","Flavipsychrobacter",NA,0.256725610212736,0.684322574346,0.590530805191879,"KW"
"16S","Plastic level","kw","16S | Plastic level","e8d79105228061b51c142e647eec6c36","Candidatus Captivus",NA,0.257176096393993,0.69127803694203,0.589769400003723,"KW"
"16S","Plastic level","kw","16S | Plastic level","76a12bde0263c31c5275292cb5b1d6f2","Roseococcus",NA,0.258260823482522,0.678930406654244,0.587941468529603,"KW"
"16S","Plastic level","kw","16S | Plastic level","8d4b51998b3310a1e96483dae8166a38","Candidatus Ovatusbacter",NA,0.259711910769919,0.687494066022345,0.585508132530753,"KW"
"16S","Plastic level","kw","16S | Plastic level","b5f65cf6b74d1335f56422b303989e07","Fibrella",NA,0.26070450942366,0.681418540791303,0.583851456745462,"KW"
"16S","Plastic level","kw","16S | Plastic level","8df5a5aaa4151285e928fba5be95a4d3","Rubrivivax",NA,0.261900598867828,0.673795780454073,0.581863508506056,"KW"
"16S","Plastic level","kw","16S | Plastic level","edb114398ced5bf958f4f404493a6642","Haliscomenobacter",NA,0.26400569796381,0.680106711814929,0.578386699768288,"KW"
"16S","Plastic level","kw","16S | Plastic level","0d9a85a8f16a66d5dc0e5eacea0c4d39","Candidatus Paracaedibacter",NA,0.26483093558969,0.676522515068794,0.577031285202245,"KW"
"16S","Plastic level","kw","16S | Plastic level","37762c5e9b1d5a5233d6caeef3660d6a","Microtrichales Order",NA,0.270456482254052,0.687197632286192,0.567902605002366,"KW"
"16S","Plastic level","kw","16S | Plastic level","57cc612b2c98b7bf0b8ceb6b41156098","Nitrosomonadaceae Family",NA,0.271168769393712,0.683135899003469,0.566760329779131,"KW"
"16S","Plastic level","kw","16S | Plastic level","5c63b3749641851b368c8a181ddf1180","Xanthobacteraceae Family",NA,0.272638108520743,0.702584665384177,0.564413439904348,"KW"
"16S","Plastic level","kw","16S | Plastic level","f34cdcd73e535507d29c29b19d01f658","Rhodoferax",NA,0.275315586661932,0.674577878337079,0.560169200849134,"KW"
"16S","Plastic level","kw","16S | Plastic level","78e76042551994989f474c9e375777f0","ATX-6F1",NA,0.285425413468351,0.686049684580488,0.544507361152318,"KW"
"16S","Plastic level","kw","16S | Plastic level","209d2a7b32e4fd9500896c1910760c01","Paludibaculum",NA,0.286001284065943,0.680692841744686,0.543632017005568,"KW"
"16S","Plastic level","kw","16S | Plastic level","56483f8000e7a15a0ef8932e02cff7c4","Micavibrionales Order",NA,0.289247687168518,0.681941282807087,0.53873010499148,"KW"
"16S","Plastic level","kw","16S | Plastic level","166d98cd5b2fe92492ab4531eba83f4d","Aggregatilineaceae Family",NA,0.289475206966279,0.681737101414955,0.538388626889323,"KW"
"16S","Plastic level","kw","16S | Plastic level","a88f20e5316581a013745e290c1b0fe3","Terrimicrobium",NA,0.290068212452949,0.682909287845533,0.537499861382373,"KW"
"16S","Plastic level","kw","16S | Plastic level","fa96cbd7b2df953f48e159b78c51527d","Brevundimonas",NA,0.291571745153657,0.690296040136105,0.535254563750474,"KW"
"16S","Plastic level","kw","16S | Plastic level","790d6e02538d0700ac71d369d24e6b1b","Aquicella",NA,0.29543615273044,0.691033957693358,0.529536360849968,"KW"
"16S","Plastic level","kw","16S | Plastic level","5ef8ac97132e326623e1522494b53da4","Ferruginibacter",NA,0.295694970915372,0.682329578275806,0.529156061751448,"KW"
"16S","Plastic level","kw","16S | Plastic level","62b0bf21cce919c492e653ba630b9ea5","Undibacterium",NA,0.297845794173413,0.689337412619776,0.526008528115665,"KW"
"16S","Plastic level","kw","16S | Plastic level","b9d1eafd559101a9e489b66e22a60d10","Microcystaceae Family",NA,0.298326658529045,0.699414719374288,0.525307936263302,"KW"
"16S","Plastic level","kw","16S | Plastic level","3ed9b5dbe1ffe3a29b951fa8bc5fc2c8","Methylobacterium",NA,0.298960236132889,0.691128090482447,0.524386572132027,"KW"
"16S","Plastic level","kw","16S | Plastic level","0de2768e56408332050e94db50b132bc","Ilumatobacteraceae Family",NA,0.29912799096241,0.711706285992674,0.524142945872945,"KW"
"16S","Plastic level","kw","16S | Plastic level","7148f89a064752c2b79f8b43fcfdf028","Rickettsiellaceae Family",NA,0.309686327849566,0.695068836246662,0.509077967618861,"KW"
"16S","Plastic level","kw","16S | Plastic level","5904ccb9b6ba59aaefedb22379ee4f15","Tundrisphaera",NA,0.312056962467107,0.693985116153668,0.50576612320227,"KW"
"16S","Plastic level","kw","16S | Plastic level","5a0ae6a10829f1b6d01debcce81fa0c6","Bosea",NA,0.314615715343785,0.695671726268164,0.502219587762877,"KW"
"16S","Plastic level","kw","16S | Plastic level","5183d97b2862d0ab4cacfd081ab5d0fe","Candidatus Megaira",NA,0.316198734900979,0.706710126366751,0.500039871995912,"KW"
"16S","Plastic level","kw","16S | Plastic level","6cc3d9a85641e773e9dc4fcb97e40bea","Massilia",NA,0.318449620608796,0.687581634143252,0.496959264183265,"KW"
"16S","Plastic level","kw","16S | Plastic level","500fb8b8ee8585ac51166621f12ba6c1","Spirosomataceae Family",NA,0.321753542653276,0.693479877642115,0.492476662616897,"KW"
"16S","Plastic level","kw","16S | Plastic level","fb9358e4192b4e3fb1a6210327ee6ff2","Parablastomonas",NA,0.322387776226045,0.697077527791908,0.491621433424699,"KW"
"16S","Plastic level","kw","16S | Plastic level","9e894a389bedef48600cba1f91ae7d04","Roseomonas",NA,0.326265389301025,0.700745224412583,0.486428994348254,"KW"
"16S","Plastic level","kw","16S | Plastic level","2b3241e445043d858344b89771fad5ae","Steroidobacteraceae Family",NA,0.327909646358272,0.711234895940307,0.484245807183802,"KW"
"16S","Plastic level","kw","16S | Plastic level","e0e3a2245c99b56fb9a53398f99c7b5c","Neisseriaceae Family",NA,0.328114734836039,0.716230799241726,0.483974266065358,"KW"
"16S","Plastic level","kw","16S | Plastic level","7bd2131216dd6bd467970699d35a617b","Roseicella",NA,0.330012640635858,0.704382278655457,0.4814694248092,"KW"
"16S","Plastic level","kw","16S | Plastic level","ca54ea6d690a8ca9296414e2f6c2b65a","Pseudohalocynthiibacter",NA,0.335736370124353,0.705702898391445,0.474001609336642,"KW"
"16S","Plastic level","kw","16S | Plastic level","5d1b55132572f8e58f91bea83dabcf76","Phreatobacter",NA,0.337785316282031,0.695646731361526,0.471359233380442,"KW"
"16S","Plastic level","kw","16S | Plastic level","8bb2644d07ddab844c3ce80e74d8bba2","Pedosphaeraceae Family",NA,0.338270463445477,0.694533722143166,0.470735921581383,"KW"
"16S","Plastic level","kw","16S | Plastic level","92d53dbcf18e8b0d7ac36b3a48166638","Caulobacteraceae Family",NA,0.338482070049288,0.698293471856653,0.470464331660944,"KW"
"16S","Plastic level","kw","16S | Plastic level","b729ad8da2a687ffd0fd5cc6f2fe3736","Drouetiella",NA,0.341702312492494,0.703397121251716,0.466352082075304,"KW"
"16S","Plastic level","kw","16S | Plastic level","48a872479d46e959a4c8cd2016bc0bdc","Anagnostidinema",NA,0.344771278891387,0.71233773824026,0.462468920163213,"KW"
"16S","Plastic level","kw","16S | Plastic level","47f280a62d3cbe2edbfada40370a17d4","Caedibacter",NA,0.34684148065903,0.716379799565712,0.45986896845063,"KW"
"16S","Plastic level","kw","16S | Plastic level","9b3becce3e5841cf9cd818eda34e6f49","NS9 marine group Family",NA,0.346913534583822,0.71769233195139,0.459778756138325,"KW"
"16S","Plastic level","kw","16S | Plastic level","b744eae1244325f606575483df0de67e","Clade III Family",NA,0.347565405983733,0.715920557684897,0.458963456440959,"KW"
"16S","Plastic level","kw","16S | Plastic level","556c3d1034e2eec13db898aa075da658","Candidatus Jidaibacter",NA,0.347857877520048,0.705338910101303,0.458598157248835,"KW"
"16S","Plastic level","kw","16S | Plastic level","7f60fc3cb896896f7bdb1eca264a3682","CL500-3",NA,0.350230577081818,0.715224091141121,0.45564594026798,"KW"
"16S","Plastic level","kw","16S | Plastic level","2e63a346769e0a62350ceaec77aece4d","RS25G",NA,0.351279854340722,0.709776497261692,0.454346755985181,"KW"
"16S","Plastic level","kw","16S | Plastic level","3c0cdd40fd8071ed3f6adecf11b9c773","cvE6 Family",NA,0.356116007228167,0.725498289244904,0.448408504577304,"KW"
"16S","Plastic level","kw","16S | Plastic level","0742fb23302cfa34adb51a2634fe7219","Elsteraceae Family",NA,0.356856146658541,0.711987014671655,0.447506818349686,"KW"
"16S","Plastic level","kw","16S | Plastic level","3d5baff45729bf2214074c2e9f77ad10","Acinetobacter",NA,0.357001630311335,0.704807145951048,0.447329800600412,"KW"
"16S","Plastic level","kw","16S | Plastic level","1e31234f3abac84a6cee692d11823046","AKYH767 Family",NA,0.359655489670472,0.709962350925654,0.444113306375573,"KW"
"16S","Plastic level","kw","16S | Plastic level","88ce6cce0aa9121b8e8e254a487f6ac2","Cypionkella",NA,0.363222710445366,0.712906639067897,0.43982700510482,"KW"
"16S","Plastic level","kw","16S | Plastic level","c3048aecb79a329b4e6ff951035a5fca","Azospirillum",NA,0.366484054890901,0.715839403354257,0.435944916039327,"KW"
"16S","Plastic level","kw","16S | Plastic level","70aa67c9ba5ae917f70f89ea766f68ec","Pseudanabaenaceae_X",NA,0.36897613898559,0.719304346936867,0.433001717965472,"KW"
"16S","Plastic level","kw","16S | Plastic level","7a2f122fddae43a0010e633c008bc09b","Blfdi19 Order",NA,0.369340185803223,0.722047153740205,0.432573436667721,"KW"
"16S","Plastic level","kw","16S | Plastic level","9a7f96749fc3614a624e31996bd7b4d4","Vermiphilaceae Family",NA,0.371113541303311,0.711161874819952,0.430493198693491,"KW"
"16S","Plastic level","kw","16S | Plastic level","ecc089e109208b57062e5f8b85c312dc","Arcicella",NA,0.377347938066151,0.722795519266766,0.423258018771667,"KW"
"16S","Plastic level","kw","16S | Plastic level","129ef8665d470f7e31e3ddbdb6dd47b4","Oculatellaceae Family",NA,0.378767009161101,0.714382275799474,0.421627855337313,"KW"
"16S","Plastic level","kw","16S | Plastic level","3b50e9874fa67e04b49f5a59ecf0059a","Erythrobacter",NA,0.383470826328499,0.727286574057381,0.416267670688898,"KW"
"16S","Plastic level","kw","16S | Plastic level","f37fc1dccfeba0004cbeb4f1ad6083c6","Duganella",NA,0.384898821236803,0.737356084409726,0.414653418942135,"KW"
"16S","Plastic level","kw","16S | Plastic level","32181b006051d0c53a829c211710b508","AAP99",NA,0.391010125527785,0.734246055650815,0.407811996046831,"KW"
"16S","Plastic level","kw","16S | Plastic level","4902f0932539bec04c67444c8444ca7d","Labrys",NA,0.396723969936971,0.727420675775106,0.401511558797674,"KW"
"16S","Plastic level","kw","16S | Plastic level","dc9aa892ff2214c4219de36f009f5192","Candidatus Nitrosoarchaeum",NA,0.39675691738943,0.716078941131373,0.401475492656618,"KW"
"16S","Plastic level","kw","16S | Plastic level","0f4d251ebd2112cffb56099bc4772b0a","Burkholderiaceae Family",NA,0.398175266826944,0.739501763024704,0.399925720235735,"KW"
"16S","Plastic level","kw","16S | Plastic level","92886da043b3cfb88c385fc9b72752d5","Panacibacter",NA,0.400876035656774,0.730162264161385,0.396989905069263,"KW"
"16S","Plastic level","kw","16S | Plastic level","dc9e840c3957d353c56ad240a9df198a","Pajaroellobacter",NA,0.409048464466327,0.732720449328654,0.388225233304737,"KW"
"16S","Plastic level","kw","16S | Plastic level","40c85d461439d1c4c9fd3f3042cde320","Bacteriovorax",NA,0.409659207359541,0.747085131472528,0.387577279641387,"KW"
"16S","Plastic level","kw","16S | Plastic level","c3dc89741dfcf91fff80a6b385f9a10e","NS11-12 marine group Family",NA,0.411443796222437,0.735646897158976,0.385689481612179,"KW"
"16S","Plastic level","kw","16S | Plastic level","1d2e606796281040981e67f350b44a64","Telmatocola",NA,0.411547211522952,0.735347094659612,0.385580336568863,"KW"
"16S","Plastic level","kw","16S | Plastic level","79d376976c3bfb5e0a49c1f581b289c6","Sandaracinobacter",NA,0.417818471924263,0.739461759860592,0.379012363595918,"KW"
"16S","Plastic level","kw","16S | Plastic level","43ad65c5550ef797639b96d41f715aa6","Zavarziniales Order",NA,0.418477183791603,0.744073325050485,0.378328215624192,"KW"
"16S","Plastic level","kw","16S | Plastic level","ee0531c484ac5297d9cbab9c863209e1","vadinHA49 Class",NA,0.419400965825784,0.750148519524907,0.377370573745912,"KW"
"16S","Plastic level","kw","16S | Plastic level","9154b69a1b3c25aac8b21303f49e3458","Gaiellales Order",NA,0.419513159585599,0.748379775318637,0.377254411365029,"KW"
"16S","Plastic level","kw","16S | Plastic level","72d690501e343840c31a1f7abf932868","LiUU-11-161 Family",NA,0.426959831514245,0.744982692878764,0.36961298158457,"KW"
"16S","Plastic level","kw","16S | Plastic level","88dec76637d263b1cb35a6894485b0ff","Pseudoduganella",NA,0.427925560950871,0.750509805928322,0.368631771360504,"KW"
"16S","Plastic level","kw","16S | Plastic level","cc363a9ccd3549e646859ab1ffe9d460","Sandaracinus",NA,0.430948339397935,0.747456060954544,0.365574788445127,"KW"
"16S","Plastic level","kw","16S | Plastic level","56d37d5bf0c2169e087e1488886eefde","Oxalobacteraceae Family",NA,0.435323454215955,0.753099933309145,0.361187933434925,"KW"
"16S","Plastic level","kw","16S | Plastic level","571bd9d7ac39f0ce24aeda9319d55cb5","Tumidithrix",NA,0.435547575624557,0.74474034269866,0.360964399318286,"KW"
"16S","Plastic level","kw","16S | Plastic level","772ad1eb60ac8444ec6adcaf9e9777c7","Spirochaeta 2",NA,0.437166923419629,0.756119859608419,0.35935270472727,"KW"
"16S","Plastic level","kw","16S | Plastic level","dfa55444de9e265475ced8f630cda4a2","Aurantisolimonas",NA,0.439917129061831,0.753013338978397,0.356629127561205,"KW"
"16S","Plastic level","kw","16S | Plastic level","c91235968ea14ce60ae7e2fa8b3aadb4","Latescibacterota Phylum",NA,0.445073605037889,0.758825851834529,0.351568160663104,"KW"
"16S","Plastic level","kw","16S | Plastic level","31069a9174f49c8c680550635d1fc019","Schlesneria",NA,0.445178212039503,0.760313467480238,0.351466099105,"KW"
"16S","Plastic level","kw","16S | Plastic level","fb23b0ce92bbf8096506560aad696a3c","FukuN57",NA,0.44710652625543,0.759543855509086,0.34958899084314,"KW"
"16S","Plastic level","kw","16S | Plastic level","fc7b257064027e1bc2b6fbfb4584677d","Piscinibacter",NA,0.447620255526817,0.742784687166139,0.349090269184605,"KW"
"16S","Plastic level","kw","16S | Plastic level","4ece9bc18568cfaeb4b26ec23189b235","Candidatus Nomurabacteria Order",NA,0.447639934919105,0.756255765795848,0.349071176072746,"KW"
"16S","Plastic level","kw","16S | Plastic level","5de27febf2c3146c05611c279e97767b","Cyanobium",NA,0.448277362200685,0.750854485087774,0.348453192250789,"KW"
"16S","Plastic level","kw","16S | Plastic level","1218881a7c5a7c49ba20eec9fd2c8822","Anthocerotibacter",NA,0.449614341512235,0.74871724724216,0.347159844368957,"KW"
"16S","Plastic level","kw","16S | Plastic level","a57958824ad97eadb0a357c50770c8d7","Microscillaceae Family",NA,0.462126828831787,0.763206638143869,0.335238817728046,"KW"
"16S","Plastic level","kw","16S | Plastic level","de4fb5f27f3279ca75cdbd5ce5fdf150","Bdellovibrio",NA,0.466785710703235,0.766845669675214,0.330882447094791,"KW"
"16S","Plastic level","kw","16S | Plastic level","16924c7ae16d36848dc5c138994d0c24","Prosthecomicrobium",NA,0.466973246833386,0.765858427241804,0.330707999702518,"KW"
