ASV	WS_A_3	WS_A_6	WS_B_3	WS_B_6	WS_C_3	WS_C_6	WS_D_3	WS_D_6	WS_E_3	WS_E_6	WS_F_3	WS_F_6	WS_G_3	WS_G_6	WS_H_3	WS_H_6	WS_I_3	WS_I_6	WS_A_9	WS_B_9	WS_C_9	WS_D_9	WS_E_9	WS_F_9	WS_G_9	WS_H_9	WS_I_9
1a6fad231642f9d9cd107940918e03c1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	18	31	0
863bdf557383a4a484636dfd0f7224e6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	66	0	0
efa51a1718eac050e16ef3ec604e3c61	12	0	0	2	16	7	0	0	0	0	22	0	0	0	5	0	5	0	0	12	0	0	4	0	12	0	0
e3b25121e44dbfd056e41fd54c6df814	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27ec05c431a025fda07b2a8e37f2bf93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	20	0	26
129ef8665d470f7e31e3ddbdb6dd47b4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	29	20	8	29	0	0
d8b62aa17ccf107f192abf242452db50	59	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
ad9e0017fee8f1eaaf3c142b2c9fa459	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	9	19	25	0	8	0	12	17	0
19ea34eba18e85f90f1c035f1f190c8c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	12	18	14	28	0
330bfd0f6aa329b6004a231c38608d9f	0	0	6	0	9	0	65	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e5c19d7800b18015f3a917fc015fc42f	0	10	0	0	0	0	10	15	2	34	0	0	0	0	0	0	0	18	0	0	0	0	0	4	2	0	0
7e7deb01f0491d33ecb87427fcbeb1ee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	16	0	0	0	0	26	18	24
e9ee39eae2ac132bf9d045273710d650	28	0	0	0	18	0	0	0	0	0	30	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
47eca8b5759f3f08f4506822d0eebe39	0	0	19	0	0	58	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4f622d5018294681285a5739df9df335	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0
904d36b45e84d5f17d1df556ad36d198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	27	0	22	19	0	0
07493e47c807578642d9d22048593857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0
34b262693d693a0cbf5d81d87ea6cdc3	0	0	0	0	0	11	0	0	0	10	0	7	0	0	0	0	0	27	0	0	21	0	0	0	0	0	17
1713ee6e69b4be9b82bb77cdbbae12b8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	11	22	12	22	0	0
97fdbe6b77e7bb0533c38185bb40fa37	0	0	0	0	0	0	0	0	64	0	0	0	26	0	0	2	0	0	0	0	0	0	0	0	0	0	0
3ad26301519a8845c76f36d0ba646a87	19	0	0	3	0	19	0	8	0	0	0	2	0	0	27	3	0	4	0	0	0	2	0	0	0	5	0
b3c43d789de27c917d1c11cb40b55629	0	0	0	6	4	16	0	17	0	2	0	4	0	0	0	19	3	21	0	0	0	0	0	0	0	0	0
4fd882aeb3cf167f5968306caca024da	8	0	0	13	0	3	0	0	0	0	0	0	0	0	43	0	0	0	0	0	16	0	0	0	0	8	0
19cbe65e9f3c51fb9108e01d82f2caa2	34	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	46	0
6ea9472deca150f97a7bcfe87126d9b9	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	16	15	14	0	0	0	0	14	30
479cf964c5863e500eba16841790df5d	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97eb5bfddf2cfed5231c1b5d16b1e2d9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0
5e60096533a8f18bddd8aa73f0afe294	13	0	0	0	63	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5c437a80f8c839520d835b5699ec7bf8	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f905d0f17f24176a0d1d7905d3e81e47	57	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0
38f0c358f69c2812f607221459e7dd9e	0	0	0	0	2	0	0	0	0	6	0	0	0	0	0	7	0	15	0	0	29	0	11	0	0	0	18
fd114ad6491bbfce6cc14cfaba316b67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	18	0	23	0	0
a61ee78f47a62b26743ab3e11ceccc41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	21	32
b10fc61d4def751293904da8b06a77e9	12	0	10	0	0	0	0	0	21	0	33	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
327a8d99f6c4f1489324a3d55627ae86	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	59	0	0
78e76042551994989f474c9e375777f0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	15	21	0	0	0	13	0
112946ab336062faa6b206d39f22790c	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	2	5	4	31
2b3b7aa722da0af38e3b78423e683c59	39	0	0	0	0	3	0	0	0	3	0	0	0	0	22	0	0	0	0	6	12	0	0	0	0	0	0
81703e7ea9070f5db356c359ddd4731e	44	0	0	0	0	0	38	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83bfcfd2290b7c4261e0cbdcc96c0b97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	32
9fa6193b5168ade620b5f09a51e463a4	0	0	0	0	0	0	0	0	0	0	11	0	0	0	10	0	0	5	0	16	5	0	11	0	0	0	27
0b3d627ed430a03782c59b859dab9d67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	41	0	0
c8fefa2ab95af89ae9d203827eeaf764	0	0	0	0	0	0	0	0	0	6	0	0	0	0	33	0	0	45	0	0	0	0	0	0	0	0	0
887ad3a1d2f971207bbb1821860b2ae0	0	0	0	3	7	8	0	0	0	11	6	3	0	0	24	3	0	6	0	0	0	0	0	7	0	0	6
b530481232bb8534bf74627c42437b4f	0	0	0	0	0	8	0	0	0	0	0	0	0	0	30	4	4	11	5	0	2	0	0	20	0	0	0
6fa14f70b44f6de870d45c0e905c45fe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	15	0	30	0	0
696f621fb1b75f2c2e7f1659578eed86	8	4	0	5	3	0	0	17	0	6	12	21	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0
712acd7ca4d797b6a3d45445f853a63d	0	0	0	5	3	5	8	0	0	0	17	0	0	0	0	0	0	8	0	9	5	8	0	0	0	0	15
a537d8bab85c83b0e74c73c55790324b	0	0	0	0	0	0	0	0	58	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
034d74bc4d1ed738149e585e0919e684	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0
58233cde931d4317c4aec4e9d3ad14f3	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	11	0	0	16	0	0	0	0	8	0
55753c7b0a8c79535658c7e5d16e2caa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	23	27	0	0	0	0	0
53ca06737199ee3678325edb8269c6a0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	14	15	14	0	0	0	9	13	13
54ba7789bea27e4291f32c4f51018228	10	0	0	0	5	8	0	0	7	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0
0400d1e8e26f32e6f279f5b734bb7972	0	5	0	0	0	0	0	6	0	3	0	0	0	0	0	23	0	19	3	0	0	0	0	10	7	6	0
e9430eb4536e2d2615fd906f12c86712	28	0	0	0	9	0	10	0	0	0	20	0	0	0	13	0	2	0	0	0	0	0	0	0	0	0	0
c7f531ca11ee03bb33db53a3f61c53e4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	14	10	3	4	8	6	15
ea4317d7222c2b5526d500d503663459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	16	11	7	0	8	6	18	3
ef08764cb030535660449e8c92b6e1a6	40	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	2	0	0	10	9	0	0	0	11	0
33cd0c133837d614ac29262c17209759	0	0	0	0	0	13	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	10	42	0
b8db216bac222b6c0f5b367eef12edfa	0	0	0	0	0	0	0	0	0	15	0	0	0	3	0	0	0	47	0	0	6	0	0	0	0	6	4
5183d97b2862d0ab4cacfd081ab5d0fe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	9	0	11	6	0	7	32	0
0ee1f864d597a4fdbd19655ecc15bedd	0	28	0	0	3	0	0	0	0	0	8	0	0	0	10	15	7	10	0	0	0	0	0	0	0	0	0
35178cff51edd15175754db00650dddb	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0
2b71e237c98a652e2ac0c74effe039fd	0	11	0	4	4	16	0	7	0	2	6	0	0	0	0	8	9	14	0	0	0	0	0	0	0	0	0
53bb494af281e28bd6384a3204b9e782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	8	36	9	0	0	3	0	9
d1fab8bc86502174bd144adb087a852e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	31	9	4	0	0	0	10	22
1c529c940c6d5a2ab0b380800d2efef0	0	0	0	25	0	0	0	0	0	24	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0
0a235150df1d7cb6f3c0160667ab4154	0	16	0	17	0	12	0	0	0	8	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	11	0
790d6e02538d0700ac71d369d24e6b1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	7	3	0	0	0	4	7
de12a9a4b8be3995816194f3492ff412	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	9	29	10	0	0	0	0	18	8
7987aaa1343fa88df0c87e81b3f26c41	36	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9bfb49517c51888bc60a67ae9b21803d	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	30	16	10	0	0	0	15
c0997e0878c134708b5e61fa3dd0cace	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0
db10cab23a4573e662e1080904a2f285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	14	7	0	17	7	0
7fa5b852c14ad396b7c33bcc884f41dd	5	0	0	4	0	0	0	0	5	0	7	8	0	5	0	13	0	0	0	7	8	0	0	6	6	4	0
fb23b0ce92bbf8096506560aad696a3c	32	0	0	2	0	0	33	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	5	0	0
a5e5c4d08259c1662cddfb916c0c958d	7	0	0	0	0	0	11	0	0	0	0	0	0	0	10	0	19	14	0	0	0	7	0	10	0	0	0
9d65a3c57ba9c8c75dc0527d97148154	0	0	0	0	0	0	0	0	0	0	0	39	0	25	0	0	0	0	0	0	0	14	0	0	0	0	0
14716609a6cdc788d854c017e33c8de5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	18	0	32	4	0	0
6661d9914649912498a60a53c8f0fe43	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0
cafd370854e7f4e50694dc948bc3f853	22	0	0	0	27	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
772374886f69d122dd4bb88d503d5a0b	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	9	0	13	0	28	16	0	0
916adc5619fafc4705b3e937d5b00c6f	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bbca67ab12c6af8f55001044f226a282	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
b318c42723a899f880b6c4d202550237	0	0	0	4	0	0	0	0	0	14	0	0	0	0	0	8	0	15	0	0	8	21	0	6	0	0	0
5483883d288edbb58b4e3376b6dd87b1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	23	26
2bd79804ec25f3151f8ec3f31c842dd0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	25	0
39efc1ae8824d9bd6cbebea027efdd6d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	7	0	0	4	45	3
8f5368661c9d51836d2da12bc4ee08df	5	0	0	0	0	0	0	8	0	0	18	0	0	0	9	6	18	2	0	0	4	0	0	6	0	0	0
ff66b771cf24ac801cd8e74b446791a6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	15	19	0	0	13	24
f9d8300198dbe2b55445a8f8a7a1e1e9	0	0	12	0	0	0	22	0	0	0	11	0	0	0	0	13	0	0	0	0	0	0	0	0	0	17	0
945184b6386c192c0066e0a98a154780	5	0	23	0	11	0	0	16	9	0	0	0	0	0	6	0	0	0	0	0	5	0	0	0	0	0	0
bb286c96101b73e1bb46d5ff9b9da229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	10	0	9	12	0	14	17
60be511662c5e56ef65820597b6b9e20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	21	33	0	0	0	0	0	0
b701af8d98ca714dab16ab6724bb631a	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	13	10	0	0	0	14	0	0	13	0	15
6c561c59c84d61ce5f4036074028dbca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	14	0	27	0	0
649f0a98cf443b876a79b397926be564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	37	31	0	0	0
d295b9a63b6148b9f4663819da1c914b	0	0	0	0	0	0	0	0	0	17	36	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0
102fc16adc262f00c457357b35540be5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	31	13	0	19	0	9
d7df8a68ccfac5afb8ff817e0f532385	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	6	10	16	0	0	0	6	9	15
ad9cc38b5ccf51413138567ba4f60b42	0	11	0	0	0	39	0	0	0	4	0	0	0	0	0	0	0	4	3	0	8	0	0	0	0	4	0
83f2c0a30b6e4bb1eb14dda453e116f8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	30	19	3	3	2	0	11
c8477ca6ad35ab48d7f79346c09c1fc8	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
315fae925226ac44af01d992c1732f74	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	25	0	0	0	0	0	0	25
fec6d4dcc3b1bc1c2d7e1de17b5442d8	0	0	0	0	32	0	0	0	0	0	30	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
8b34a818653af6277c46e16825334edd	7	0	0	0	0	14	0	0	0	0	10	4	0	0	0	3	0	25	0	0	0	0	0	0	0	9	0
214496ebb8360b204e3f3a03d8641287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	14	27
d4531e60bc6de54c5eb09e54d2264553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	4	0	44	9
aeaa240921a1eded3ed36af080afaf6a	0	0	0	0	0	0	0	14	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0
c100666cd6c73b060c39549a6e31b798	25	0	0	0	0	0	0	11	0	0	0	0	0	0	12	0	0	0	17	5	0	0	0	0	0	0	0
db28c3826c685c75e7d3d5e7de1474a5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	18	0	0	0	29
cc3cdd2ff9769ffe23e1c9cb097e0af8	0	0	0	0	0	0	0	0	0	35	0	11	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0
2f7db29d89aa3dce7453fcc7348598e9	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0
e193fca37f6107aebe91cc968fdcec83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	13	38	0	0	0	0	0	0	0
63f6feb8129502afd0ea246b2fec0692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	11	0	0	4	0	10	10
396cc69217c9a6fb253a45860cafee90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	20	0	19
455583c58f3be96da796601c23e0215d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	9	19	7	12	10	0
a4d1b250946c385c4300951e52f8cbc0	42	0	0	0	0	0	20	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d71daaac8e969973bdcb093d80cb2120	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	12	0	20	0	0
c592556e045456a6544b20cee68cc1e1	0	0	0	3	0	5	0	6	0	0	0	0	0	0	0	0	0	3	0	6	12	6	0	0	11	0	17
978c27cbb78eb2aca295592b8c09aaa4	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dc17a99d06059905b9fe7239b0b6072a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	14	0	0	12	9	8	8
186e0273f63542e570e775330b76767c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	36	0	0	0	0	30
08587b58a840186d4040620634a821f3	14	0	0	0	0	0	0	0	0	0	15	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0
95212d298113d275405121d5d8e7b00c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	25
c9c2f0b506e30b9ff7c71dad4e273360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	45	0	0	0	0
3ed9b5dbe1ffe3a29b951fa8bc5fc2c8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	31	19	0	0
04ecfad5772d2e09a84a0f5ef460536c	7	0	0	0	0	0	0	0	5	0	0	0	13	0	0	0	0	0	4	10	6	13	0	10	0	0	0
f60808685f1ca8a9ef8ea61dd9bc035a	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69179c4a6011d0c9d30036cf18626520	8	0	0	0	0	0	0	16	12	0	0	0	0	19	13	0	0	0	0	0	0	0	0	0	0	0	0
f97d65398de087db6605464327aa5eca	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	6	14	13	13	0	0	0	15
b4b7f13a286b1a9bf9bd4f2ba6af03b7	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	20
ca5b7ce0fa5567de1e53f3437df86fc9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	38	0	12	0	0	3
3481fa43fe5fba6aecdc7f9aae6ed9c0	0	0	62	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
490739b5be0fa46ecd4d9d8b9f224415	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	23	0	0	0	6	21	15
b3a03f8fef2636afd5aacfe064c32ea0	0	0	0	0	0	0	4	0	58	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
fc344c3d65897b11c8304a2bdf3d623e	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	16	0	0	0	0	0	8	0
6bc4c75cda6d8b22b56a455fc591f5a7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0
a40afce056ab9f3074144b1015a2e39e	0	0	0	0	0	7	0	0	0	8	0	10	0	0	0	19	0	21	0	0	0	0	0	0	0	0	0
7ce8e176dbce4992c75ab9b798ad37dc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	35
d8889747097266a8731c1a890e1378f2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	15	0	9	0	9	12
5c6fb9f11bdab36f98730babf57fc14c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0
ef944207e872617beee3d1d9405369af	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	19
142f75d57f77f4cd2ed43c78b54cdce5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	24	0
2b7ca6b5f534b9b23692f2330e266ec4	0	7	5	0	2	0	0	9	0	11	0	0	0	0	0	0	5	11	0	0	0	9	4	0	0	0	0
5715ae257ea8de07cca43aa863484aa0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	43	0	0
6585f3f67b2080b20dd9d970bfd76132	0	0	0	0	0	0	0	9	0	10	0	0	0	0	0	0	0	0	0	0	0	14	13	0	0	0	17
d539fd7446baad21f16d35570ce78c41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	21	0	17	0	0	11	0	0
01b68a73918ddbeb33c8a52479d04cc9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	24	0	0	0	0	24
f46e3c903f2a40c5188574fcc2786c0a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	47	5	0	4
c86494282fdca36d4bca1e87c942a5ee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	9	12	0	0	13	0	15
3c0cdd40fd8071ed3f6adecf11b9c773	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	5	0	4	0	5	0	0	0	8	0	2	0
63eb15027711090a0a263be7532edebd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	14	0	0	0	0	0	0	0	0	0	0
0ad5534180d222fdf48b87012bf04daf	5	0	0	0	16	0	0	0	0	0	12	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0
cea2392101d58c24aeaa9975cce25839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	22	0	0	22	8	0
15bf35ffe1f84b749ecc66c933d77bca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	22	10	8	0	19
a381f0333e4b087bbf5bf606bcb0a631	27	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33e5681d81c11baedc5f46c7b394484c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	15	0	0	0	0	15	14
57cc612b2c98b7bf0b8ceb6b41156098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11	7	0	0	6	20	7
e20fe16bdee3e67cf3113697a667b6d3	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ef3cc35551d31ae346136a5e8766e948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	0	3	0	0	2	39	0
e72c96b667c8376e5f84a923516a62ad	49	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43ec24bdd2e86ec97e06753520b20a8f	8	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	15	0	15	0	0	0
7200c4bdfefe29961136146f9617dbd9	0	0	0	0	0	22	0	9	0	0	5	0	0	0	0	8	0	0	5	0	0	0	10	0	0	0	0
43ad65c5550ef797639b96d41f715aa6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0
89029fb4ef1efbab0f2467710364571b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0
a26a8e32470b9d7ceeffb6c3970945e4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	20	7	0	0	0	0	17
c2a787cf867ebfdce216002bcc8a94e1	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06b16bfbf85f463f19e12e3facde0714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0
3ca83e2d41fd7513f49929ed5ddcfd7c	0	0	0	0	0	27	0	0	0	13	0	0	0	0	10	0	5	3	0	0	0	0	0	0	0	0	0
33fe4a497cfc5d142dbfef9952b1bdc6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	0	10	38	0
f9d4444db1c7252b63a8fdfbe7c60210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	12	11	0	0	0
377765a21e68c9d760d72a4b445fe6d3	39	0	0	0	0	0	8	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
be7131483e8a0d470670c485cb72af49	0	0	0	0	0	0	38	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
c1cc6b184d817c58b7c081b5665904cb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	12	0	0	0	0	17	0
b9d1eafd559101a9e489b66e22a60d10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	2	4	0	16	21
61a6ea35592798141273a0add4288c0b	0	0	0	0	0	12	0	4	0	25	4	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
0df50e0b509f8d0177c9f4911057106b	0	0	0	0	6	3	0	0	0	0	0	7	0	0	0	24	0	4	0	13	0	0	0	0	0	0	0
f2d4e9e8e9bc07e40b9d21ab8d86f4c9	39	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d654bcff56e049515fe50834069dbad3	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
